Date,Close
10/8/2015,75.09
10/9/2015,75.25
10/12/2015,75.88
10/13/2015,76.63
10/14/2015,75.58
10/15/2015,77.7
10/16/2015,78.77
10/19/2015,77.93
10/20/2015,77.53
10/21/2015,75.83
10/22/2015,77.37
10/23/2015,78.56
10/26/2015,78.22
10/27/2015,77.75
10/28/2015,78.53
10/29/2015,78.14
10/30/2015,77.71
11/2/2015,79.2
11/3/2015,78.63
11/4/2015,78.39
11/5/2015,78.71
11/6/2015,79.41
11/9/2015,78.22
11/10/2015,78.25
11/11/2015,78.71
11/12/2015,78.3
11/13/2015,75.6
11/16/2015,76.26
11/17/2015,77.24
11/18/2015,77.35
11/19/2015,80.64
11/20/2015,80.99
11/23/2015,80.78
11/24/2015,80.39
11/25/2015,80.41
11/27/2015,79.97
11/30/2015,79.69
12/1/2015,81.01
12/2/2015,80.88
12/3/2015,79.93
12/4/2015,82.14
12/7/2015,80.68
12/8/2015,81.08
12/9/2015,79.71
12/10/2015,79.38
12/11/2015,76.87
12/14/2015,76.99
12/15/2015,77.37
12/16/2015,78.89
12/17/2015,78.43
12/18/2015,77.03
12/21/2015,77.29
12/22/2015,77.86
12/23/2015,78.04
12/24/2015,77.83
12/28/2015,78.2
12/29/2015,79.44
12/30/2015,79.14
12/31/2015,78.4
1/4/2016,76.71
1/5/2016,77.05
1/6/2016,76.29
1/7/2016,74.3
1/8/2016,73.23
1/11/2016,73.18
1/12/2016,74.46
1/13/2016,72.35
1/14/2016,73.07
1/15/2016,70.86
1/19/2016,70.8
1/20/2016,70.33
1/21/2016,69.51
1/22/2016,71.55
1/25/2016,69.92
1/26/2016,69.87
1/27/2016,67.43
1/28/2016,65.69
1/29/2016,68.06
2/1/2016,68.44
2/2/2016,64.52
2/3/2016,65.34
2/4/2016,67.2
2/5/2016,58.51
2/8/2016,54.05
2/9/2016,57.33
2/10/2016,58.76
2/11/2016,59.24
2/12/2016,59.68
2/16/2016,59.72
2/17/2016,63.49
2/18/2016,61.7
2/19/2016,62.14
2/22/2016,63.98
2/23/2016,62.9
2/24/2016,62.52
2/25/2016,69.42
2/26/2016,69.72
2/29/2016,67.75
3/1/2016,70.02
3/2/2016,70.43
3/3/2016,70.8
3/4/2016,71.06
3/7/2016,70.49
3/8/2016,69.82
3/9/2016,71.04
3/10/2016,70.7
3/11/2016,71.63
3/14/2016,72.22
3/15/2016,71.7
3/16/2016,72.73
3/17/2016,72.72
3/18/2016,72.65
3/21/2016,72.25
3/22/2016,72.85
3/23/2016,71.78
3/24/2016,72.44
3/28/2016,71.95
3/29/2016,72.3
3/30/2016,74.3
3/31/2016,73.83
4/1/2016,75.73
4/4/2016,75.69
4/5/2016,74.58
4/6/2016,75.58
4/7/2016,75.32
4/8/2016,74.85
4/11/2016,74.16
4/12/2016,74.27
4/13/2016,75.95
4/14/2016,76.15
4/15/2016,76.31
4/18/2016,77.27
4/19/2016,76.19
4/20/2016,76.14
4/21/2016,77.15
4/22/2016,76.48
4/25/2016,76.51
4/26/2016,76.21
4/27/2016,75.69
4/28/2016,75.38
4/29/2016,75.8
5/2/2016,77.25
5/3/2016,74.9
5/4/2016,73.99
5/5/2016,73.81
5/6/2016,74.25
5/9/2016,74.62
5/10/2016,75.92
5/11/2016,75.79
5/12/2016,75.89
5/13/2016,76.37
5/16/2016,77.31
5/17/2016,76.77
5/18/2016,77.87
5/19/2016,81.09
5/20/2016,81.02
5/23/2016,81.73
5/24/2016,82.75
5/25/2016,83.57
5/26/2016,83.35
5/27/2016,83.77
5/31/2016,83.71
6/1/2016,83.45
6/2/2016,83.24
6/3/2016,82.55
6/6/2016,82.83
6/7/2016,83.14
6/8/2016,83.35
6/9/2016,82.73
6/10/2016,81.83
6/13/2016,81.49
6/14/2016,81.09
6/15/2016,81.99
6/16/2016,81.64
6/17/2016,80.5
6/20/2016,81.22
6/21/2016,81.63
6/22/2016,80.62
6/23/2016,82.28
6/24/2016,78.46
6/27/2016,76.07
6/28/2016,77.55
6/29/2016,79
6/30/2016,79.41
7/1/2016,79.83
7/5/2016,78.67
7/6/2016,78.5
7/7/2016,78.76
7/8/2016,80.89
7/11/2016,81.66
7/12/2016,81.93
7/13/2016,81.33
7/14/2016,81.56
7/15/2016,81.4
7/18/2016,81.63
7/19/2016,81.37
7/20/2016,82.14
7/21/2016,81.7
7/22/2016,82.55
7/25/2016,82.19
7/26/2016,81.76
7/27/2016,81.5
7/28/2016,82.33
7/29/2016,81.8
8/1/2016,81.02
8/2/2016,80.5
8/3/2016,80.41
8/4/2016,80.56
8/5/2016,81.33
8/8/2016,81.17
8/9/2016,81.18
8/10/2016,80.24
8/11/2016,81.48
8/12/2016,81.63
8/15/2016,78.92
8/16/2016,77.96
8/17/2016,76.32
8/18/2016,76.91
8/19/2016,77.48
8/22/2016,77.25
8/23/2016,78.02
8/24/2016,77.82
8/25/2016,80.16
8/26/2016,80.03
8/29/2016,79.92
8/30/2016,79.83
8/31/2016,79.42
9/1/2016,75.91
9/2/2016,75.1
9/6/2016,75.42
9/7/2016,75.01
9/8/2016,74.88
9/9/2016,74.2
9/12/2016,74.36
9/13/2016,73.06
9/14/2016,73.82
9/15/2016,73.99
9/16/2016,73.29
9/19/2016,73
9/20/2016,72.91
9/21/2016,74.18
9/22/2016,74.59
9/23/2016,70.39
9/26/2016,70.19
9/27/2016,70.05
9/28/2016,71.62
9/29/2016,71.2
9/30/2016,71.33
10/3/2016,70.52
10/4/2016,72.63
10/5/2016,68.42
10/6/2016,71.26
10/7/2016,70.91
10/10/2016,75.1
10/11/2016,72.42
10/12/2016,72.23
10/13/2016,70.63
10/14/2016,74.27
10/17/2016,72.83
10/18/2016,72.77
10/19/2016,72.82
10/20/2016,72.59
10/21/2016,74
10/24/2016,75.06
10/25/2016,75.06
10/26/2016,74.95
10/27/2016,74.74
10/28/2016,75.13
10/31/2016,75.16
11/1/2016,75.45
11/2/2016,75
11/3/2016,74.14
11/4/2016,74.37
11/7/2016,76.3
11/8/2016,76.55
11/9/2016,75.9
11/10/2016,73.63
11/11/2016,74.59
11/14/2016,72.76
11/15/2016,74.02
11/16/2016,73.31
11/17/2016,75.19
11/18/2016,77.77
11/21/2016,76.15
11/22/2016,75.57
11/23/2016,73.95
11/25/2016,73.73
11/28/2016,72.93
11/29/2016,72.93
11/30/2016,72
12/1/2016,68.46
12/2/2016,68.41
12/5/2016,70.8
12/6/2016,70.62
12/7/2016,71.78
12/8/2016,71.86
12/9/2016,71.17
12/12/2016,70.38
12/13/2016,71.61
12/14/2016,71.33
12/15/2016,70.23
12/16/2016,69.86
12/19/2016,69.51
12/20/2016,69.86
12/21/2016,70.11
12/22/2016,69.9
12/23/2016,69.87
12/27/2016,69.85
12/28/2016,69.09
12/29/2016,69.15
12/30/2016,68.46
1/3/2017,70.54
1/4/2017,72.8
1/5/2017,72.79
1/6/2017,73.8
1/9/2017,73.96
1/10/2017,73.98
1/11/2017,75.77
1/12/2017,75.21
1/13/2017,75.64
1/17/2017,75.02
1/18/2017,75.78
1/19/2017,75.57
1/20/2017,76.03
1/23/2017,76.16
1/24/2017,77.11
1/25/2017,78.47
1/26/2017,77.95
1/27/2017,78.21
1/30/2017,78.71
1/31/2017,79.1
2/1/2017,78.58
2/2/2017,80.13
2/3/2017,80.21
2/6/2017,79.75
2/7/2017,80.21
2/8/2017,80.7
2/9/2017,81.03
2/10/2017,80.64
2/13/2017,80.91
2/14/2017,80.92
2/15/2017,81.67
2/16/2017,80.82
2/17/2017,81.47
2/21/2017,82.18
2/22/2017,82.08
2/23/2017,82.07
2/24/2017,81.78
2/27/2017,81.54
2/28/2017,81.35
3/1/2017,83.81
3/2/2017,82.67
3/3/2017,82.22
3/6/2017,82.5
3/7/2017,82.97
3/8/2017,83.48
3/9/2017,83.28
3/10/2017,83.51
3/13/2017,83.61
3/14/2017,83.51
3/15/2017,83.48
3/16/2017,83.52
3/17/2017,83.03
3/20/2017,82.9
3/21/2017,81.55
3/22/2017,81.88
3/23/2017,81.52
3/24/2017,81.61
3/27/2017,81.61
3/28/2017,82.14
3/29/2017,82.38
3/30/2017,82.56
3/31/2017,82.49
4/3/2017,82.31
4/4/2017,82.97
4/5/2017,85.34
4/6/2017,85
4/7/2017,84.38
4/10/2017,84.24
4/11/2017,83.86
4/12/2017,83.37
4/13/2017,83.13
4/17/2017,84.2
4/18/2017,83.71
4/19/2017,83.5
4/20/2017,84.05
4/21/2017,83.79
4/24/2017,84.17
4/25/2017,84.75
4/26/2017,84.95
4/27/2017,85.85
4/28/2017,86.12
5/1/2017,86.66
5/2/2017,87.09
5/3/2017,86.55
5/4/2017,86.52
5/5/2017,86.97
5/8/2017,86.86
5/9/2017,87.13
5/10/2017,87.31
5/11/2017,87.71
5/12/2017,89.04
5/15/2017,89.8
5/16/2017,89.75
5/17/2017,87.84
5/18/2017,87.75
5/19/2017,87.4
5/22/2017,88.94
5/23/2017,88.49
5/24/2017,89.6
5/25/2017,91.27
5/26/2017,90.83
5/30/2017,90.86
5/31/2017,89.64
6/1/2017,90.05
6/2/2017,90.86
6/5/2017,91.38
6/6/2017,91.1
6/7/2017,91.39
6/8/2017,91.25
6/9/2017,87.27
6/12/2017,86.18
6/13/2017,87.27
6/14/2017,87.17
6/15/2017,86.27
6/16/2017,86
6/19/2017,87.54
6/20/2017,86.92
6/21/2017,87.56
6/22/2017,88.47
6/23/2017,88.62
6/26/2017,88.11
6/27/2017,87.68
6/28/2017,88.09
6/29/2017,86.8
6/30/2017,86.6
7/3/2017,86.1
7/5/2017,87.5
7/6/2017,86.85
7/7/2017,87.92
7/10/2017,88.5
7/11/2017,88.35
7/12/2017,90.4
7/13/2017,89.57
7/14/2017,90
7/17/2017,89.29
7/18/2017,89.27
7/19/2017,89.56
7/20/2017,90.54
7/21/2017,89.69
7/24/2017,89.67
7/25/2017,90.63
7/26/2017,91.07
7/27/2017,90.51
7/28/2017,90.62
7/31/2017,90.8
8/1/2017,91.22
8/2/2017,89.89
8/3/2017,90.35
8/4/2017,90.45
8/7/2017,90.5
8/8/2017,90.26
8/9/2017,90.12
8/10/2017,87.63
8/11/2017,88.29
8/14/2017,90.25
8/15/2017,90.7
8/16/2017,92.24
8/17/2017,90.88
8/18/2017,90.76
8/21/2017,91.76
8/22/2017,92.95
8/23/2017,93.07
8/24/2017,94.15
8/25/2017,94.1
8/28/2017,93.66
8/29/2017,93.83
8/30/2017,94.86
8/31/2017,95.49
9/1/2017,96.01
9/5/2017,96.18
9/6/2017,95.82
9/7/2017,96.73
9/8/2017,96.43
9/11/2017,97.71
9/12/2017,96.85
9/13/2017,95.61
9/14/2017,95.3
9/15/2017,94.63
9/18/2017,95.74
9/19/2017,95.35
9/20/2017,95.21
9/21/2017,94.86
9/22/2017,94.94
9/25/2017,92.47
9/26/2017,92.34
9/27/2017,93.21
9/28/2017,92.6
9/29/2017,93.42
10/2/2017,93.94
10/3/2017,95.36
10/4/2017,95.52
10/5/2017,95.73
10/6/2017,96.32
10/9/2017,96.27
10/10/2017,95.39
10/11/2017,96.01
10/12/2017,96.74
10/13/2017,96.94
10/16/2017,97.15
10/17/2017,96.72
10/18/2017,96.44
10/19/2017,97.19
10/20/2017,98.9
10/23/2017,98.44
10/24/2017,98.66
10/25/2017,99.59
10/26/2017,100.05
10/27/2017,100.7
10/30/2017,100.7
10/31/2017,102.34
11/1/2017,101.95
11/2/2017,102.6
11/3/2017,102.71
11/6/2017,102.42
11/7/2017,102.72
11/8/2017,105.03
11/9/2017,103.6
11/10/2017,105.24
11/13/2017,105.78
11/14/2017,106.23
11/15/2017,105.43
11/16/2017,107.03
11/17/2017,107.58
11/20/2017,107.37
11/21/2017,108.8
11/22/2017,106.83
11/24/2017,107.15
11/27/2017,106.58
11/28/2017,106.46
11/29/2017,103.53
11/30/2017,104.32
12/1/2017,103.83
12/4/2017,99.85
12/5/2017,100.69
12/6/2017,102.92
12/7/2017,104.07
12/8/2017,103.44
12/11/2017,104.54
12/12/2017,103.67
12/13/2017,103.94
12/14/2017,104.24
12/15/2017,105.48
12/18/2017,105.08
12/19/2017,104.26
12/20/2017,103.39
12/21/2017,103.62
12/22/2017,102.63
12/26/2017,102.54
12/27/2017,102.65
12/28/2017,102.79
12/29/2017,102.23
1/2/2018,104.41
1/3/2018,105.29
1/4/2018,106.68
1/5/2018,108.1
1/8/2018,108.86
1/9/2018,109.15
1/10/2018,108.8
1/11/2018,109.1
1/12/2018,110.24
1/16/2018,108.89
1/17/2018,110.04
1/18/2018,111.77
1/19/2018,111.93
1/22/2018,112.89
1/23/2018,113.24
1/24/2018,112.85
1/25/2018,111.96
1/26/2018,113.7
1/29/2018,113.3
1/30/2018,112.23
1/31/2018,113.91
2/1/2018,112.74
2/2/2018,110.78
2/5/2018,107.65
2/6/2018,109.57
2/7/2018,110.05
2/8/2018,104.03
2/9/2018,106.98
2/12/2018,108.55
2/13/2018,107.69
2/14/2018,109.02
2/15/2018,113.12
2/16/2018,112.86
2/20/2018,114.35
2/21/2018,114.48
2/22/2018,113
2/23/2018,114.96
2/26/2018,116.65
2/27/2018,116.47
2/28/2018,116.25
3/1/2018,119.43
3/2/2018,121.92
3/5/2018,122.5
3/6/2018,124.48
3/7/2018,125.33
3/8/2018,126.36
3/9/2018,127.41
3/12/2018,126.78
3/13/2018,126.73
3/14/2018,127.99
3/15/2018,127.22
3/16/2018,125.97
3/19/2018,124.98
3/20/2018,125.12
3/21/2018,121.7
3/22/2018,118.04
3/23/2018,114.43
3/26/2018,118.97
3/27/2018,113.81
3/28/2018,112.88
3/29/2018,116.3
4/2/2018,115.3
4/3/2018,116.49
4/4/2018,119.48
4/5/2018,119.04
4/6/2018,116.1
4/9/2018,117.19
4/10/2018,119.49
4/11/2018,119.16
4/12/2018,121.4
4/13/2018,119.01
4/16/2018,119.41
4/17/2018,123.35
4/18/2018,124.46
4/19/2018,124.06
4/20/2018,122.82
4/23/2018,121.89
4/24/2018,117.88
4/25/2018,117.32
4/26/2018,120.83
4/27/2018,120.22
4/30/2018,120.99
5/1/2018,123.11
5/2/2018,122.82
5/3/2018,124.41
5/4/2018,125.12
5/7/2018,126.97
5/8/2018,128.75
5/9/2018,129.73
5/10/2018,130.62
5/11/2018,130.63
5/14/2018,127.69
5/15/2018,128.13
5/16/2018,128.77
5/17/2018,126.05
5/18/2018,126.96
5/21/2018,126.37
5/22/2018,125.44
5/23/2018,128.09
5/24/2018,128.74
5/25/2018,127.96
5/29/2018,126.88
5/30/2018,129.3
5/31/2018,129.33
6/1/2018,130.52
6/4/2018,132.65
6/5/2018,134.12
6/6/2018,135.55
6/7/2018,132.91
6/8/2018,133.53
6/11/2018,133.98
6/12/2018,136.26
6/13/2018,136.5
6/14/2018,138.41
6/15/2018,138.41
6/18/2018,139.8
6/19/2018,139.52
6/20/2018,138.94
6/21/2018,137.88
6/22/2018,135.01
6/25/2018,133.19
6/26/2018,135.48
6/27/2018,133.22
6/28/2018,135.12
6/29/2018,136.4
7/2/2018,140.43
7/3/2018,137.84
7/5/2018,139.77
7/6/2018,141.4
7/9/2018,141.76
7/10/2018,142.45
7/11/2018,145.25
7/12/2018,148.16
7/13/2018,147.61
7/16/2018,146.96
7/17/2018,147.02
7/18/2018,147.84
7/19/2018,147.16
7/20/2018,146.87
7/23/2018,147.56
7/24/2018,146
7/25/2018,148.87
7/26/2018,147.57
7/27/2018,143.91
7/30/2018,138.03
7/31/2018,137.15
8/1/2018,137.68
8/2/2018,141.14
8/3/2018,141.04
8/6/2018,142.71
8/7/2018,144.44
8/8/2018,145.17
8/9/2018,145.82
8/10/2018,145.51
8/13/2018,144.45
8/14/2018,146.57
8/15/2018,145.04
8/16/2018,145.73
8/17/2018,145.02
8/20/2018,145.71
8/21/2018,145.53
8/22/2018,146.46
8/23/2018,147.83
8/24/2018,152.3
8/27/2018,151.68
8/28/2018,152.99
8/29/2018,154.8
8/30/2018,152.14
8/31/2018,152.68
9/4/2018,153.21
9/5/2018,148.65
9/6/2018,148.83
9/7/2018,150.43
9/10/2018,151.32
9/11/2018,152.84
9/12/2018,155.37
9/13/2018,158.18
9/14/2018,157.49
9/17/2018,154.92
9/18/2018,156
9/19/2018,152.9
9/20/2018,155.5
9/21/2018,155.52
9/24/2018,158.78
9/25/2018,158.87
9/26/2018,158.33
9/27/2018,160.43
9/28/2018,159.03
10/1/2018,159.86
10/2/2018,157.26
10/3/2018,159.1
10/4/2018,154.9
10/5/2018,155.07
10/8/2018,148.65
10/9/2018,148.5
10/10/2018,137.81
10/11/2018,139.24
10/12/2018,146.74
10/15/2018,141.95
10/16/2018,147.44
10/17/2018,147.01
10/18/2018,142.84
10/19/2018,140.49
10/22/2018,142.95
10/23/2018,140.66
10/24/2018,133.26
10/25/2018,140.8
10/26/2018,135.52
10/29/2018,130.99
10/30/2018,132.17
10/31/2018,137.24
11/1/2018,139.59
11/2/2018,136.79
11/5/2018,135.44
11/6/2018,133.95
11/7/2018,141.79
11/8/2018,141.87
11/9/2018,136.92
11/12/2018,130.5
11/13/2018,132.16
11/14/2018,129.35
11/15/2018,132.49
11/16/2018,132.55
11/19/2018,121.01
11/20/2018,120.67
11/21/2018,123.59
11/23/2018,122.03
11/26/2018,126.41
11/27/2018,127.54
11/28/2018,140.64
11/29/2018,139.72
11/30/2018,142.76
12/3/2018,144.15
12/4/2018,139.24
12/6/2018,142.06
12/7/2018,135.95
12/10/2018,137.27
12/11/2018,136.79
12/12/2018,140.09
12/13/2018,141.14
12/14/2018,137.04
12/17/2018,130.83
12/18/2018,132.32
12/19/2018,131.16
12/20/2018,127.73
12/21/2018,122.91
12/24/2018,121.33
12/26/2018,130.84
12/27/2018,135.2
12/28/2018,134.68
12/31/2018,136.97
1/2/2019,135.55
1/3/2019,130.4
1/4/2019,137.96
1/7/2019,142.22
1/8/2019,145.72
1/9/2019,145.99
1/10/2019,147.04
1/11/2019,147.55
1/14/2019,146.05
1/15/2019,149.19
1/16/2019,148.54
1/17/2019,149.82
1/18/2019,152.51
1/22/2019,148.95
1/23/2019,149.75
1/24/2019,146.87
1/25/2019,149.74
1/28/2019,147.33
1/29/2019,145.18
1/30/2019,149.16
1/31/2019,151.97
2/1/2019,155.87
2/4/2019,157.72
2/5/2019,158.99
2/6/2019,158.13
2/7/2019,154.93
2/8/2019,156.67
2/11/2019,159.91
2/12/2019,162.79
2/13/2019,160.4
2/14/2019,159.47
2/15/2019,159.05
2/19/2019,160.61
2/20/2019,158.54
2/21/2019,159.63
2/22/2019,161.31
2/25/2019,161.36
2/26/2019,163
2/27/2019,163.12
2/28/2019,163.65
3/1/2019,164.53
3/4/2019,158.5
3/5/2019,156.97
3/6/2019,156.79
3/7/2019,155.6
3/8/2019,155.06
3/11/2019,157.65
3/12/2019,158.28
3/13/2019,159.81
3/14/2019,160.67
3/15/2019,161.51
3/18/2019,161.95
3/19/2019,163.93
3/20/2019,163.51
3/21/2019,166.95
3/22/2019,161.5
3/25/2019,160.88
3/26/2019,159.4
3/27/2019,155.12
3/28/2019,155.18
3/29/2019,158.37
4/1/2019,161.18
4/2/2019,160.51
4/3/2019,162.62
4/4/2019,158.52
4/5/2019,158.56
4/8/2019,158.47
4/9/2019,156.97
4/10/2019,160.24
4/11/2019,160.73
4/12/2019,160.71
4/15/2019,160.09
4/16/2019,158.69
4/17/2019,155.34
4/18/2019,155.99
4/22/2019,158.76
4/23/2019,161.23
4/24/2019,159.56
4/25/2019,163.09
4/26/2019,165.96
4/29/2019,165.36
4/30/2019,165.35
